PROBE DENGAN MASSCAN: 	192.168.0.0/21 6.62s
HOST DITEMUKAN: 192.168.7.121 port 445 TCP 6.62s
HOST DITEMUKAN: 192.168.5.3 port 445 TCP 7.53s
HOST DITEMUKAN: 192.168.3.200 port 23 TCP 7.86s
DEEP SCAN: 192.168.7.121 8.61s
DEEP SCAN: 192.168.3.200 10.17s
DEEP SCAN: 192.168.5.3 13.41s
HOST DITEMUKAN: 192.168.5.5 port 139 TCP 14.42s
DEEP SCAN: 192.168.5.5 16.11s
HOST DITEMUKAN: 192.168.7.210 port 445 TCP 17.11s
HOST DITEMUKAN: 192.168.7.249 port 80 TCP 17.30s
DEEP SCAN: 192.168.7.249 19.08s
HOST DITEMUKAN: 192.168.7.249 port 22 TCP 21.86s
HOST DITEMUKAN: 192.168.5.5 port 135 TCP 21.86s
HOST DITEMUKAN: 192.168.3.36 port 445 TCP 21.86s
DEEP SCAN: 192.168.7.210 25.38s
HOST DITEMUKAN: 192.168.7.121 port 139 TCP 30.33s
HOST DITEMUKAN: 192.168.7.121 port 135 TCP 30.33s
HOST DITEMUKAN: 192.168.3.213 port 139 TCP 30.33s
DEEP SCAN: 192.168.3.213 32.64s
DEEP SCAN: 192.168.3.36 34.49s
HOST DITEMUKAN: 192.168.3.213 port 445 TCP 37.70s
HOST DITEMUKAN: 192.168.5.5 port 445 TCP 37.70s
HOST DITEMUKAN: 192.168.5.2 port 21 TCP 37.70s
DEEP SCAN: 192.168.5.2 39.91s
COMPLEMENTING SCAN: 192.168.5.0/24 53.68s
COMPLEMENTING SCAN: 192.168.7.0/24 53.79s
COMPLEMENTING SCAN: 192.168.3.0/24 55.32s
HOST DITEMUKAN: 192.168.3.213 port 135 TCP 55.33s
PROBING SELESAI 55.33s
SCAN SELESAI 55.33s
 55.33s
HASIL PEMINDAIAN: 192.168.0.0/21 55.33s
192.168.3.1,192.168.3.0/24,None 55.33s
192.168.3.200,192.168.3.0/24,23 55.33s
192.168.3.211,192.168.3.0/24,None 55.33s
192.168.3.213,192.168.3.0/24,135 55.33s
192.168.3.213,192.168.3.0/24,139 55.33s
192.168.3.213,192.168.3.0/24,445 55.33s
192.168.3.213,192.168.3.0/24,49152 55.33s
192.168.3.213,192.168.3.0/24,49153 55.33s
192.168.3.213,192.168.3.0/24,49154 55.33s
192.168.3.213,192.168.3.0/24,49155 55.33s
192.168.3.213,192.168.3.0/24,49156 55.33s
192.168.3.213,192.168.3.0/24,49157 55.33s
192.168.3.36,192.168.3.0/24,445 55.33s
192.168.5.1,192.168.5.0/24,None 55.33s
192.168.5.2,192.168.5.0/24,21 55.33s
192.168.5.3,192.168.5.0/24,445 55.33s
192.168.5.4,192.168.5.0/24,None 55.33s
192.168.5.5,192.168.5.0/24,135 55.33s
192.168.5.5,192.168.5.0/24,139 55.33s
192.168.5.5,192.168.5.0/24,445 55.33s
192.168.5.5,192.168.5.0/24,49152 55.33s
192.168.5.5,192.168.5.0/24,49153 55.33s
192.168.5.5,192.168.5.0/24,49154 55.33s
192.168.5.5,192.168.5.0/24,49155 55.33s
192.168.5.5,192.168.5.0/24,49156 55.33s
192.168.5.5,192.168.5.0/24,49157 55.33s
192.168.7.1,192.168.7.0/24,None 55.33s
192.168.7.121,192.168.7.0/24,135 55.33s
192.168.7.121,192.168.7.0/24,139 55.33s
192.168.7.121,192.168.7.0/24,445 55.33s
192.168.7.121,192.168.7.0/24,49152 55.33s
192.168.7.121,192.168.7.0/24,49153 55.33s
192.168.7.121,192.168.7.0/24,49154 55.33s
192.168.7.121,192.168.7.0/24,49155 55.33s
192.168.7.121,192.168.7.0/24,49156 55.33s
192.168.7.121,192.168.7.0/24,49157 55.33s
192.168.7.210,192.168.7.0/24,445 55.33s
192.168.7.249,192.168.7.0/24,22 55.33s
192.168.7.249,192.168.7.0/24,80 55.33s
192.168.7.82,192.168.7.0/24,None 55.33s
