PROBE DENGAN MASSCAN: 	192.168.0.0/21 1.59s
HOST DITEMUKAN: 192.168.7.121 port 445 TCP 1.59s
DEEP SCAN: 192.168.7.121 2.21s
HOST DITEMUKAN: 192.168.3.36 port 445 TCP 6.17s
HOST DITEMUKAN: 192.168.5.5 port 445 TCP 6.30s
HOST DITEMUKAN: 192.168.3.200 port 23 TCP 10.01s
DEEP SCAN: 192.168.3.200 11.93s
HOST DITEMUKAN: 192.168.3.213 port 139 TCP 13.36s
DEEP SCAN: 192.168.3.36 16.54s
DEEP SCAN: 192.168.3.213 17.39s
HOST DITEMUKAN: 192.168.3.213 port 135 TCP 17.65s
HOST DITEMUKAN: 192.168.7.249 port 80 TCP 17.65s
DEEP SCAN: 192.168.5.5 19.97s
DEEP SCAN: 192.168.7.249 20.53s
HOST DITEMUKAN: 192.168.7.121 port 139 TCP 31.20s
HOST DITEMUKAN: 192.168.5.5 port 139 TCP 31.20s
HOST DITEMUKAN: 192.168.5.3 port 445 TCP 31.20s
HOST DITEMUKAN: 192.168.5.2 port 21 TCP 31.72s
DEEP SCAN: 192.168.5.2 34.11s
HOST DITEMUKAN: 192.168.5.5 port 135 TCP 37.31s
HOST DITEMUKAN: 192.168.7.121 port 135 TCP 37.31s
HOST DITEMUKAN: 192.168.7.210 port 445 TCP 37.31s
DEEP SCAN: 192.168.5.3 39.98s
COMPLEMENTING SCAN: 192.168.7.0/24 46.46s
DEEP SCAN: 192.168.7.210 47.42s
COMPLEMENTING SCAN: 192.168.5.0/24 49.98s
COMPLEMENTING SCAN: 192.168.3.0/24 53.34s
HOST DITEMUKAN: 192.168.7.249 port 22 TCP 53.34s
HOST DITEMUKAN: 192.168.3.213 port 445 TCP 53.34s
PROBING SELESAI 53.34s
SCAN SELESAI 53.34s
 53.34s
HASIL PEMINDAIAN: 192.168.0.0/21 53.34s
192.168.3.1,192.168.3.0/24,None 53.34s
192.168.3.200,192.168.3.0/24,23 53.34s
192.168.3.211,192.168.3.0/24,None 53.34s
192.168.3.213,192.168.3.0/24,135 53.34s
192.168.3.213,192.168.3.0/24,139 53.34s
192.168.3.213,192.168.3.0/24,445 53.34s
192.168.3.213,192.168.3.0/24,49152 53.34s
192.168.3.213,192.168.3.0/24,49153 53.34s
192.168.3.213,192.168.3.0/24,49154 53.34s
192.168.3.213,192.168.3.0/24,49155 53.34s
192.168.3.213,192.168.3.0/24,49156 53.34s
192.168.3.213,192.168.3.0/24,49157 53.34s
192.168.3.36,192.168.3.0/24,445 53.34s
192.168.5.1,192.168.5.0/24,None 53.34s
192.168.5.2,192.168.5.0/24,21 53.34s
192.168.5.3,192.168.5.0/24,445 53.34s
192.168.5.4,192.168.5.0/24,None 53.34s
192.168.5.5,192.168.5.0/24,135 53.34s
192.168.5.5,192.168.5.0/24,139 53.35s
192.168.5.5,192.168.5.0/24,445 53.35s
192.168.5.5,192.168.5.0/24,49152 53.35s
192.168.5.5,192.168.5.0/24,49153 53.35s
192.168.5.5,192.168.5.0/24,49154 53.35s
192.168.5.5,192.168.5.0/24,49155 53.35s
192.168.5.5,192.168.5.0/24,49156 53.35s
192.168.5.5,192.168.5.0/24,49157 53.35s
192.168.7.1,192.168.7.0/24,None 53.35s
192.168.7.121,192.168.7.0/24,135 53.35s
192.168.7.121,192.168.7.0/24,139 53.35s
192.168.7.121,192.168.7.0/24,445 53.35s
192.168.7.121,192.168.7.0/24,49152 53.35s
192.168.7.121,192.168.7.0/24,49153 53.35s
192.168.7.121,192.168.7.0/24,49154 53.35s
192.168.7.121,192.168.7.0/24,49155 53.35s
192.168.7.121,192.168.7.0/24,49156 53.35s
192.168.7.121,192.168.7.0/24,49157 53.35s
192.168.7.210,192.168.7.0/24,445 53.35s
192.168.7.249,192.168.7.0/24,22 53.35s
192.168.7.249,192.168.7.0/24,80 53.35s
192.168.7.82,192.168.7.0/24,None 53.35s
