PROBE DENGAN MASSCAN: 	192.168.0.0/21 3.62s
HOST DITEMUKAN: 192.168.7.249 port 80 TCP 3.62s
DEEP SCAN: 192.168.7.249 5.31s
HOST DITEMUKAN: 192.168.5.5 port 135 TCP 9.69s
HOST DITEMUKAN: 192.168.7.121 port 445 TCP 12.22s
DEEP SCAN: 192.168.7.121 14.20s
HOST DITEMUKAN: 192.168.7.249 port 22 TCP 16.24s
HOST DITEMUKAN: 192.168.3.213 port 445 TCP 16.24s
HOST DITEMUKAN: 192.168.3.36 port 445 TCP 18.19s
DEEP SCAN: 192.168.3.213 18.30s
DEEP SCAN: 192.168.5.5 22.24s
DEEP SCAN: 192.168.3.36 26.41s
HOST DITEMUKAN: 192.168.3.213 port 139 TCP 34.15s
HOST DITEMUKAN: 192.168.5.5 port 445 TCP 34.15s
HOST DITEMUKAN: 192.168.7.121 port 139 TCP 34.15s
HOST DITEMUKAN: 192.168.7.121 port 135 TCP 34.15s
HOST DITEMUKAN: 192.168.5.3 port 445 TCP 34.15s
HOST DITEMUKAN: 192.168.5.2 port 21 TCP 35.51s
HOST DITEMUKAN: 192.168.7.210 port 445 TCP 37.06s
DEEP SCAN: 192.168.5.2 39.47s
HOST DITEMUKAN: 192.168.5.5 port 139 TCP 40.93s
HOST DITEMUKAN: 192.168.3.213 port 135 TCP 40.93s
HOST DITEMUKAN: 192.168.3.200 port 23 TCP 40.93s
DEEP SCAN: 192.168.3.200 42.90s
DEEP SCAN: 192.168.5.3 43.61s
DEEP SCAN: 192.168.7.210 46.77s
COMPLEMENTING SCAN: 192.168.7.0/24 50.82s
COMPLEMENTING SCAN: 192.168.3.0/24 53.79s
COMPLEMENTING SCAN: 192.168.5.0/24 54.86s
PROBING SELESAI 54.88s
SCAN SELESAI 54.88s
 54.88s
HASIL PEMINDAIAN: 192.168.0.0/21 54.88s
192.168.3.1,192.168.3.0/24,None 54.88s
192.168.3.200,192.168.3.0/24,23 54.88s
192.168.3.211,192.168.3.0/24,None 54.88s
192.168.3.213,192.168.3.0/24,135 54.88s
192.168.3.213,192.168.3.0/24,139 54.88s
192.168.3.213,192.168.3.0/24,445 54.88s
192.168.3.213,192.168.3.0/24,49152 54.88s
192.168.3.213,192.168.3.0/24,49153 54.88s
192.168.3.213,192.168.3.0/24,49154 54.88s
192.168.3.213,192.168.3.0/24,49155 54.88s
192.168.3.213,192.168.3.0/24,49156 54.88s
192.168.3.213,192.168.3.0/24,49157 54.88s
192.168.3.36,192.168.3.0/24,445 54.88s
192.168.5.1,192.168.5.0/24,None 54.88s
192.168.5.2,192.168.5.0/24,21 54.88s
192.168.5.3,192.168.5.0/24,445 54.88s
192.168.5.4,192.168.5.0/24,None 54.88s
192.168.5.5,192.168.5.0/24,135 54.88s
192.168.5.5,192.168.5.0/24,139 54.88s
192.168.5.5,192.168.5.0/24,445 54.88s
192.168.5.5,192.168.5.0/24,49152 54.88s
192.168.5.5,192.168.5.0/24,49153 54.88s
192.168.5.5,192.168.5.0/24,49154 54.89s
192.168.5.5,192.168.5.0/24,49155 54.89s
192.168.5.5,192.168.5.0/24,49156 54.89s
192.168.5.5,192.168.5.0/24,49157 54.89s
192.168.7.1,192.168.7.0/24,None 54.89s
192.168.7.121,192.168.7.0/24,135 54.89s
192.168.7.121,192.168.7.0/24,139 54.89s
192.168.7.121,192.168.7.0/24,445 54.89s
192.168.7.121,192.168.7.0/24,49152 54.89s
192.168.7.121,192.168.7.0/24,49153 54.89s
192.168.7.121,192.168.7.0/24,49154 54.89s
192.168.7.121,192.168.7.0/24,49155 54.89s
192.168.7.121,192.168.7.0/24,49156 54.89s
192.168.7.121,192.168.7.0/24,49157 54.89s
192.168.7.210,192.168.7.0/24,445 54.89s
192.168.7.249,192.168.7.0/24,22 54.89s
192.168.7.249,192.168.7.0/24,80 54.89s
192.168.7.82,192.168.7.0/24,None 54.89s
