PROBE DENGAN MASSCAN: 	192.168.0.0/21 3.26s
HOST DITEMUKAN: 192.168.3.213 port 445 TCP 3.26s
DEEP SCAN: 192.168.3.213 5.35s
HOST DITEMUKAN: 192.168.3.213 port 139 TCP 10.44s
HOST DITEMUKAN: 192.168.7.210 port 445 TCP 10.44s
HOST DITEMUKAN: 192.168.3.213 port 135 TCP 13.14s
HOST DITEMUKAN: 192.168.5.5 port 135 TCP 13.14s
DEEP SCAN: 192.168.5.5 15.53s
HOST DITEMUKAN: 192.168.5.5 port 139 TCP 20.73s
HOST DITEMUKAN: 192.168.3.36 port 445 TCP 20.74s
DEEP SCAN: 192.168.7.210 21.84s
HOST DITEMUKAN: 192.168.7.121 port 135 TCP 23.36s
HOST DITEMUKAN: 192.168.3.200 port 23 TCP 25.11s
DEEP SCAN: 192.168.7.121 25.53s
DEEP SCAN: 192.168.3.36 29.62s
DEEP SCAN: 192.168.3.200 30.90s
HOST DITEMUKAN: 192.168.7.121 port 139 TCP 33.32s
HOST DITEMUKAN: 192.168.7.121 port 445 TCP 33.32s
HOST DITEMUKAN: 192.168.5.5 port 445 TCP 33.32s
HOST DITEMUKAN: 192.168.5.2 port 21 TCP 33.32s
DEEP SCAN: 192.168.5.2 36.53s
HOST DITEMUKAN: 192.168.5.3 port 445 TCP 37.77s
DEEP SCAN: 192.168.5.3 48.19s
COMPLEMENTING SCAN: 192.168.7.0/24 50.65s
COMPLEMENTING SCAN: 192.168.3.0/24 51.05s
COMPLEMENTING SCAN: 192.168.5.0/24 56.02s
PROBING SELESAI 56.03s
SCAN SELESAI 56.03s
 56.03s
HASIL PEMINDAIAN: 192.168.0.0/21 56.03s
192.168.3.1,192.168.3.0/24,None 56.03s
192.168.3.200,192.168.3.0/24,23 56.03s
192.168.3.211,192.168.3.0/24,None 56.03s
192.168.3.213,192.168.3.0/24,135 56.03s
192.168.3.213,192.168.3.0/24,139 56.03s
192.168.3.213,192.168.3.0/24,445 56.03s
192.168.3.213,192.168.3.0/24,49152 56.03s
192.168.3.213,192.168.3.0/24,49153 56.03s
192.168.3.213,192.168.3.0/24,49154 56.03s
192.168.3.213,192.168.3.0/24,49155 56.03s
192.168.3.213,192.168.3.0/24,49156 56.03s
192.168.3.213,192.168.3.0/24,49157 56.03s
192.168.3.36,192.168.3.0/24,445 56.03s
192.168.5.1,192.168.5.0/24,None 56.03s
192.168.5.2,192.168.5.0/24,21 56.03s
192.168.5.3,192.168.5.0/24,445 56.03s
192.168.5.4,192.168.5.0/24,None 56.03s
192.168.5.5,192.168.5.0/24,135 56.03s
192.168.5.5,192.168.5.0/24,139 56.03s
192.168.5.5,192.168.5.0/24,445 56.03s
192.168.5.5,192.168.5.0/24,49152 56.03s
192.168.5.5,192.168.5.0/24,49153 56.03s
192.168.5.5,192.168.5.0/24,49154 56.03s
192.168.5.5,192.168.5.0/24,49155 56.03s
192.168.5.5,192.168.5.0/24,49156 56.03s
192.168.5.5,192.168.5.0/24,49157 56.03s
192.168.7.1,192.168.7.0/24,None 56.03s
192.168.7.121,192.168.7.0/24,135 56.03s
192.168.7.121,192.168.7.0/24,139 56.03s
192.168.7.121,192.168.7.0/24,445 56.03s
192.168.7.121,192.168.7.0/24,49152 56.03s
192.168.7.121,192.168.7.0/24,49153 56.03s
192.168.7.121,192.168.7.0/24,49154 56.03s
192.168.7.121,192.168.7.0/24,49155 56.03s
192.168.7.121,192.168.7.0/24,49156 56.03s
192.168.7.121,192.168.7.0/24,49157 56.03s
192.168.7.210,192.168.7.0/24,445 56.03s
192.168.7.249,192.168.7.0/24,22 56.03s
192.168.7.249,192.168.7.0/24,80 56.03s
192.168.7.82,192.168.7.0/24,None 56.03s
