PROBE DENGAN MASSCAN: 	192.168.0.0/21 2.90s
HOST DITEMUKAN: 192.168.3.213 port 135 TCP 2.91s
DEEP SCAN: 192.168.3.213 4.70s
HOST DITEMUKAN: 192.168.3.213 port 445 TCP 6.83s
HOST DITEMUKAN: 192.168.3.200 port 23 TCP 6.85s
DEEP SCAN: 192.168.3.200 7.48s
HOST DITEMUKAN: 192.168.7.121 port 135 TCP 8.16s
DEEP SCAN: 192.168.7.121 8.77s
HOST DITEMUKAN: 192.168.7.210 port 445 TCP 14.99s
HOST DITEMUKAN: 192.168.5.5 port 139 TCP 17.57s
HOST DITEMUKAN: 192.168.7.249 port 22 TCP 18.23s
DEEP SCAN: 192.168.5.5 19.77s
DEEP SCAN: 192.168.7.249 21.15s
HOST DITEMUKAN: 192.168.7.249 port 80 TCP 23.29s
HOST DITEMUKAN: 192.168.7.121 port 445 TCP 23.29s
HOST DITEMUKAN: 192.168.3.36 port 445 TCP 23.29s
DEEP SCAN: 192.168.7.210 25.74s
DEEP SCAN: 192.168.3.36 32.34s
HOST DITEMUKAN: 192.168.7.121 port 139 TCP 32.92s
HOST DITEMUKAN: 192.168.5.5 port 135 TCP 32.92s
HOST DITEMUKAN: 192.168.3.213 port 139 TCP 32.92s
HOST DITEMUKAN: 192.168.5.5 port 445 TCP 32.92s
HOST DITEMUKAN: 192.168.5.3 port 445 TCP 32.92s
HOST DITEMUKAN: 192.168.5.2 port 21 TCP 37.76s
DEEP SCAN: 192.168.5.2 42.65s
DEEP SCAN: 192.168.5.3 43.78s
COMPLEMENTING SCAN: 192.168.3.0/24 54.31s
COMPLEMENTING SCAN: 192.168.7.0/24 54.71s
COMPLEMENTING SCAN: 192.168.5.0/24 55.94s
PROBING SELESAI 55.94s
SCAN SELESAI 55.94s
 55.94s
HASIL PEMINDAIAN: 192.168.0.0/21 55.94s
192.168.3.1,192.168.3.0/24,None 55.94s
192.168.3.200,192.168.3.0/24,23 55.94s
192.168.3.211,192.168.3.0/24,None 55.94s
192.168.3.213,192.168.3.0/24,135 55.94s
192.168.3.213,192.168.3.0/24,139 55.94s
192.168.3.213,192.168.3.0/24,445 55.94s
192.168.3.213,192.168.3.0/24,49152 55.94s
192.168.3.213,192.168.3.0/24,49153 55.94s
192.168.3.213,192.168.3.0/24,49154 55.94s
192.168.3.213,192.168.3.0/24,49155 55.94s
192.168.3.213,192.168.3.0/24,49156 55.94s
192.168.3.213,192.168.3.0/24,49157 55.94s
192.168.3.36,192.168.3.0/24,445 55.94s
192.168.5.1,192.168.5.0/24,None 55.94s
192.168.5.2,192.168.5.0/24,21 55.94s
192.168.5.3,192.168.5.0/24,445 55.94s
192.168.5.4,192.168.5.0/24,None 55.94s
192.168.5.5,192.168.5.0/24,135 55.94s
192.168.5.5,192.168.5.0/24,139 55.94s
192.168.5.5,192.168.5.0/24,445 55.94s
192.168.5.5,192.168.5.0/24,49152 55.94s
192.168.5.5,192.168.5.0/24,49153 55.94s
192.168.5.5,192.168.5.0/24,49154 55.94s
192.168.5.5,192.168.5.0/24,49155 55.94s
192.168.5.5,192.168.5.0/24,49156 55.94s
192.168.5.5,192.168.5.0/24,49157 55.94s
192.168.7.1,192.168.7.0/24,None 55.94s
192.168.7.121,192.168.7.0/24,135 55.94s
192.168.7.121,192.168.7.0/24,139 55.94s
192.168.7.121,192.168.7.0/24,445 55.94s
192.168.7.121,192.168.7.0/24,49152 55.95s
192.168.7.121,192.168.7.0/24,49153 55.95s
192.168.7.121,192.168.7.0/24,49154 55.95s
192.168.7.121,192.168.7.0/24,49155 55.95s
192.168.7.121,192.168.7.0/24,49156 55.95s
192.168.7.121,192.168.7.0/24,49157 55.95s
192.168.7.210,192.168.7.0/24,445 55.95s
192.168.7.249,192.168.7.0/24,22 55.95s
192.168.7.249,192.168.7.0/24,80 55.95s
192.168.7.82,192.168.7.0/24,None 55.95s
