PROBE DENGAN MASSCAN: 	192.168.0.0/21 5.53s
HOST DITEMUKAN: 192.168.5.2 port 21 TCP 5.53s
DEEP SCAN: 192.168.5.2 7.43s
HOST DITEMUKAN: 192.168.7.210 port 445 TCP 13.51s
HOST DITEMUKAN: 192.168.7.121 port 139 TCP 15.39s
HOST DITEMUKAN: 192.168.3.213 port 139 TCP 15.58s
DEEP SCAN: 192.168.7.121 16.25s
HOST DITEMUKAN: 192.168.5.3 port 445 TCP 16.52s
HOST DITEMUKAN: 192.168.5.5 port 135 TCP 16.88s
DEEP SCAN: 192.168.3.213 18.10s
DEEP SCAN: 192.168.5.5 19.28s
DEEP SCAN: 192.168.7.210 24.46s
DEEP SCAN: 192.168.5.3 26.61s
HOST DITEMUKAN: 192.168.5.5 port 445 TCP 27.99s
HOST DITEMUKAN: 192.168.7.121 port 135 TCP 27.99s
HOST DITEMUKAN: 192.168.5.5 port 139 TCP 27.99s
HOST DITEMUKAN: 192.168.3.200 port 23 TCP 27.99s
DEEP SCAN: 192.168.3.200 30.16s
HOST DITEMUKAN: 192.168.7.249 port 80 TCP 33.64s
DEEP SCAN: 192.168.7.249 36.19s
HOST DITEMUKAN: 192.168.3.213 port 445 TCP 36.50s
HOST DITEMUKAN: 192.168.7.249 port 22 TCP 36.50s
HOST DITEMUKAN: 192.168.3.213 port 135 TCP 36.50s
HOST DITEMUKAN: 192.168.3.36 port 445 TCP 36.50s
DEEP SCAN: 192.168.3.36 45.92s
COMPLEMENTING SCAN: 192.168.5.0/24 47.07s
COMPLEMENTING SCAN: 192.168.3.0/24 50.62s
COMPLEMENTING SCAN: 192.168.7.0/24 52.99s
HOST DITEMUKAN: 192.168.7.121 port 445 TCP 53.00s
PROBING SELESAI 53.00s
SCAN SELESAI 53.00s
 53.00s
HASIL PEMINDAIAN: 192.168.0.0/21 53.00s
192.168.3.1,192.168.3.0/24,None 53.00s
192.168.3.200,192.168.3.0/24,23 53.00s
192.168.3.211,192.168.3.0/24,None 53.00s
192.168.3.213,192.168.3.0/24,135 53.00s
192.168.3.213,192.168.3.0/24,139 53.00s
192.168.3.213,192.168.3.0/24,445 53.00s
192.168.3.213,192.168.3.0/24,49152 53.00s
192.168.3.213,192.168.3.0/24,49153 53.00s
192.168.3.213,192.168.3.0/24,49154 53.00s
192.168.3.213,192.168.3.0/24,49155 53.00s
192.168.3.213,192.168.3.0/24,49156 53.00s
192.168.3.213,192.168.3.0/24,49157 53.00s
192.168.3.36,192.168.3.0/24,445 53.00s
192.168.5.1,192.168.5.0/24,None 53.00s
192.168.5.2,192.168.5.0/24,21 53.00s
192.168.5.3,192.168.5.0/24,445 53.00s
192.168.5.4,192.168.5.0/24,None 53.00s
192.168.5.5,192.168.5.0/24,135 53.00s
192.168.5.5,192.168.5.0/24,139 53.00s
192.168.5.5,192.168.5.0/24,445 53.00s
192.168.5.5,192.168.5.0/24,49152 53.00s
192.168.5.5,192.168.5.0/24,49153 53.00s
192.168.5.5,192.168.5.0/24,49154 53.00s
192.168.5.5,192.168.5.0/24,49155 53.00s
192.168.5.5,192.168.5.0/24,49156 53.00s
192.168.5.5,192.168.5.0/24,49157 53.00s
192.168.7.1,192.168.7.0/24,None 53.00s
192.168.7.121,192.168.7.0/24,135 53.00s
192.168.7.121,192.168.7.0/24,139 53.00s
192.168.7.121,192.168.7.0/24,445 53.00s
192.168.7.121,192.168.7.0/24,49152 53.00s
192.168.7.121,192.168.7.0/24,49153 53.00s
192.168.7.121,192.168.7.0/24,49154 53.00s
192.168.7.121,192.168.7.0/24,49155 53.00s
192.168.7.121,192.168.7.0/24,49156 53.00s
192.168.7.121,192.168.7.0/24,49157 53.00s
192.168.7.210,192.168.7.0/24,445 53.00s
192.168.7.249,192.168.7.0/24,22 53.00s
192.168.7.249,192.168.7.0/24,80 53.00s
192.168.7.82,192.168.7.0/24,None 53.00s
