PROBE DENGAN MASSCAN: 	192.168.0.0/21 8.10s
HOST DITEMUKAN: 192.168.7.249 port 22 TCP 8.10s
DEEP SCAN: 192.168.7.249 9.17s
HOST DITEMUKAN: 192.168.7.249 port 80 TCP 16.87s
HOST DITEMUKAN: 192.168.5.5 port 135 TCP 16.87s
DEEP SCAN: 192.168.5.5 17.72s
HOST DITEMUKAN: 192.168.5.5 port 445 TCP 18.97s
HOST DITEMUKAN: 192.168.3.200 port 23 TCP 18.97s
HOST DITEMUKAN: 192.168.3.213 port 139 TCP 19.83s
DEEP SCAN: 192.168.3.213 21.85s
DEEP SCAN: 192.168.3.200 22.41s
HOST DITEMUKAN: 192.168.3.36 port 445 TCP 22.44s
HOST DITEMUKAN: 192.168.5.5 port 139 TCP 25.17s
HOST DITEMUKAN: 192.168.7.210 port 445 TCP 25.17s
HOST DITEMUKAN: 192.168.7.121 port 135 TCP 28.64s
DEEP SCAN: 192.168.3.36 29.88s
DEEP SCAN: 192.168.7.121 31.10s
HOST DITEMUKAN: 192.168.7.121 port 139 TCP 32.77s
HOST DITEMUKAN: 192.168.5.3 port 445 TCP 32.77s
DEEP SCAN: 192.168.7.210 33.38s
HOST DITEMUKAN: 192.168.5.2 port 21 TCP 36.07s
DEEP SCAN: 192.168.5.2 40.76s
DEEP SCAN: 192.168.5.3 41.87s
COMPLEMENTING SCAN: 192.168.7.0/24 51.52s
COMPLEMENTING SCAN: 192.168.5.0/24 53.55s
COMPLEMENTING SCAN: 192.168.3.0/24 55.94s
HOST DITEMUKAN: 192.168.3.213 port 135 TCP 55.94s
HOST DITEMUKAN: 192.168.7.121 port 445 TCP 55.94s
HOST DITEMUKAN: 192.168.3.213 port 445 TCP 55.94s
PROBING SELESAI 55.94s
SCAN SELESAI 55.94s
 55.94s
HASIL PEMINDAIAN: 192.168.0.0/21 55.94s
192.168.3.1,192.168.3.0/24,None 55.94s
192.168.3.200,192.168.3.0/24,23 55.94s
192.168.3.211,192.168.3.0/24,None 55.94s
192.168.3.213,192.168.3.0/24,135 55.94s
192.168.3.213,192.168.3.0/24,139 55.94s
192.168.3.213,192.168.3.0/24,445 55.94s
192.168.3.213,192.168.3.0/24,49152 55.94s
192.168.3.213,192.168.3.0/24,49153 55.94s
192.168.3.213,192.168.3.0/24,49154 55.94s
192.168.3.213,192.168.3.0/24,49155 55.94s
192.168.3.213,192.168.3.0/24,49156 55.94s
192.168.3.213,192.168.3.0/24,49157 55.94s
192.168.3.36,192.168.3.0/24,445 55.94s
192.168.5.1,192.168.5.0/24,None 55.94s
192.168.5.2,192.168.5.0/24,21 55.94s
192.168.5.3,192.168.5.0/24,445 55.94s
192.168.5.4,192.168.5.0/24,None 55.94s
192.168.5.5,192.168.5.0/24,135 55.94s
192.168.5.5,192.168.5.0/24,139 55.94s
192.168.5.5,192.168.5.0/24,445 55.94s
192.168.5.5,192.168.5.0/24,49152 55.94s
192.168.5.5,192.168.5.0/24,49153 55.94s
192.168.5.5,192.168.5.0/24,49154 55.94s
192.168.5.5,192.168.5.0/24,49155 55.94s
192.168.5.5,192.168.5.0/24,49156 55.94s
192.168.5.5,192.168.5.0/24,49157 55.94s
192.168.7.1,192.168.7.0/24,None 55.94s
192.168.7.121,192.168.7.0/24,135 55.94s
192.168.7.121,192.168.7.0/24,139 55.94s
192.168.7.121,192.168.7.0/24,445 55.94s
192.168.7.121,192.168.7.0/24,49152 55.94s
192.168.7.121,192.168.7.0/24,49153 55.94s
192.168.7.121,192.168.7.0/24,49154 55.94s
192.168.7.121,192.168.7.0/24,49155 55.94s
192.168.7.121,192.168.7.0/24,49156 55.94s
192.168.7.121,192.168.7.0/24,49157 55.94s
192.168.7.210,192.168.7.0/24,445 55.94s
192.168.7.249,192.168.7.0/24,22 55.94s
192.168.7.249,192.168.7.0/24,80 55.94s
192.168.7.82,192.168.7.0/24,None 55.94s
