PROBE DENGAN MASSCAN: 	192.168.0.0/21 2.22s
HOST DITEMUKAN: 192.168.5.5 port 135 TCP 2.22s
HOST DITEMUKAN: 192.168.7.249 port 22 TCP 3.21s
DEEP SCAN: 192.168.5.5 4.19s
DEEP SCAN: 192.168.7.249 7.26s
HOST DITEMUKAN: 192.168.5.5 port 445 TCP 19.77s
HOST DITEMUKAN: 192.168.7.249 port 80 TCP 19.77s
HOST DITEMUKAN: 192.168.5.5 port 139 TCP 19.77s
HOST DITEMUKAN: 192.168.7.121 port 135 TCP 19.77s
HOST DITEMUKAN: 192.168.3.213 port 135 TCP 20.43s
DEEP SCAN: 192.168.7.121 22.20s
COMPLEMENTING SCAN: 192.168.5.0/24 22.85s
DEEP SCAN: 192.168.3.213 22.99s
HOST DITEMUKAN: 192.168.7.210 port 445 TCP 25.79s
COMPLEMENTING SCAN: 192.168.7.0/24 28.39s
HOST DITEMUKAN: 192.168.7.121 port 445 TCP 29.28s
HOST DITEMUKAN: 192.168.5.3 port 445 TCP 29.28s
HOST DITEMUKAN: 192.168.3.36 port 445 TCP 30.23s
DEEP SCAN: 192.168.7.210 30.94s
HOST DITEMUKAN: 192.168.3.213 port 445 TCP 33.11s
HOST DITEMUKAN: 192.168.3.200 port 23 TCP 33.11s
DEEP SCAN: 192.168.3.200 35.04s
COMPLEMENTING SCAN: 192.168.3.0/24 37.58s
DEEP SCAN: 192.168.3.36 38.01s
DEEP SCAN: 192.168.5.3 39.01s
HOST DITEMUKAN: 192.168.5.2 port 21 TCP 53.46s
HOST DITEMUKAN: 192.168.7.121 port 139 TCP 53.46s
PROBING SELESAI 53.46s
SCAN SELESAI 53.46s
 53.46s
HASIL PEMINDAIAN: 192.168.0.0/21 53.46s
192.168.3.1,192.168.3.0/24,None 53.46s
192.168.3.200,192.168.3.0/24,23 53.46s
192.168.3.211,192.168.3.0/24,None 53.46s
192.168.3.213,192.168.3.0/24,135 53.46s
192.168.3.213,192.168.3.0/24,139 53.46s
192.168.3.213,192.168.3.0/24,445 53.46s
192.168.3.213,192.168.3.0/24,49152 53.46s
192.168.3.213,192.168.3.0/24,49153 53.46s
192.168.3.213,192.168.3.0/24,49154 53.46s
192.168.3.213,192.168.3.0/24,49155 53.46s
192.168.3.213,192.168.3.0/24,49156 53.46s
192.168.3.213,192.168.3.0/24,49157 53.46s
192.168.3.36,192.168.3.0/24,445 53.46s
192.168.5.1,192.168.5.0/24,None 53.46s
192.168.5.2,192.168.5.0/24,21 53.46s
192.168.5.3,192.168.5.0/24,445 53.46s
192.168.5.4,192.168.5.0/24,None 53.46s
192.168.5.5,192.168.5.0/24,135 53.46s
192.168.5.5,192.168.5.0/24,139 53.46s
192.168.5.5,192.168.5.0/24,445 53.46s
192.168.5.5,192.168.5.0/24,49152 53.46s
192.168.5.5,192.168.5.0/24,49153 53.46s
192.168.5.5,192.168.5.0/24,49154 53.46s
192.168.5.5,192.168.5.0/24,49155 53.46s
192.168.5.5,192.168.5.0/24,49156 53.46s
192.168.5.5,192.168.5.0/24,49157 53.46s
192.168.7.1,192.168.7.0/24,None 53.46s
192.168.7.121,192.168.7.0/24,135 53.46s
192.168.7.121,192.168.7.0/24,139 53.46s
192.168.7.121,192.168.7.0/24,445 53.46s
192.168.7.121,192.168.7.0/24,49152 53.46s
192.168.7.121,192.168.7.0/24,49153 53.46s
192.168.7.121,192.168.7.0/24,49154 53.46s
192.168.7.121,192.168.7.0/24,49155 53.46s
192.168.7.121,192.168.7.0/24,49156 53.46s
192.168.7.121,192.168.7.0/24,49157 53.46s
192.168.7.210,192.168.7.0/24,445 53.46s
192.168.7.249,192.168.7.0/24,22 53.46s
192.168.7.249,192.168.7.0/24,80 53.46s
192.168.7.82,192.168.7.0/24,None 53.46s
