PROBE DENGAN MASSCAN: 	192.168.0.0/21 0.65s
HOST DITEMUKAN: 192.168.7.121 port 135 TCP 0.65s
HOST DITEMUKAN: 192.168.5.5 port 139 TCP 1.90s
HOST DITEMUKAN: 192.168.7.249 port 80 TCP 2.97s
HOST DITEMUKAN: 192.168.5.3 port 445 TCP 3.02s
DEEP SCAN: 192.168.7.121 3.29s
DEEP SCAN: 192.168.5.5 4.42s
DEEP SCAN: 192.168.7.249 6.48s
DEEP SCAN: 192.168.5.3 12.33s
COMPLEMENTING SCAN: 192.168.5.0/24 13.53s
COMPLEMENTING SCAN: 192.168.7.0/24 15.79s
HOST DITEMUKAN: 192.168.5.5 port 445 TCP 15.90s
HOST DITEMUKAN: 192.168.3.213 port 139 TCP 15.90s
DEEP SCAN: 192.168.3.213 17.64s
HOST DITEMUKAN: 192.168.7.121 port 445 TCP 23.29s
HOST DITEMUKAN: 192.168.3.200 port 23 TCP 23.29s
DEEP SCAN: 192.168.3.200 23.96s
HOST DITEMUKAN: 192.168.5.5 port 135 TCP 26.44s
HOST DITEMUKAN: 192.168.3.36 port 445 TCP 26.44s
COMPLEMENTING SCAN: 192.168.3.0/24 27.11s
DEEP SCAN: 192.168.3.36 33.23s
HOST DITEMUKAN: 192.168.5.2 port 21 TCP 39.98s
HOST DITEMUKAN: 192.168.7.121 port 139 TCP 39.98s
HOST DITEMUKAN: 192.168.3.213 port 135 TCP 39.98s
HOST DITEMUKAN: 192.168.7.249 port 22 TCP 39.98s
HOST DITEMUKAN: 192.168.3.213 port 445 TCP 39.98s
HOST DITEMUKAN: 192.168.7.210 port 445 TCP 39.98s
DEEP SCAN: 192.168.7.210 45.03s
PROBING SELESAI 53.78s
SCAN SELESAI 53.78s
 53.78s
HASIL PEMINDAIAN: 192.168.0.0/21 53.78s
192.168.3.1,192.168.3.0/24,None 53.78s
192.168.3.200,192.168.3.0/24,23 53.78s
192.168.3.211,192.168.3.0/24,None 53.78s
192.168.3.213,192.168.3.0/24,135 53.78s
192.168.3.213,192.168.3.0/24,139 53.78s
192.168.3.213,192.168.3.0/24,445 53.78s
192.168.3.213,192.168.3.0/24,49152 53.78s
192.168.3.213,192.168.3.0/24,49153 53.78s
192.168.3.213,192.168.3.0/24,49154 53.78s
192.168.3.213,192.168.3.0/24,49155 53.78s
192.168.3.213,192.168.3.0/24,49156 53.78s
192.168.3.213,192.168.3.0/24,49157 53.78s
192.168.3.36,192.168.3.0/24,445 53.78s
192.168.5.1,192.168.5.0/24,None 53.78s
192.168.5.2,192.168.5.0/24,21 53.78s
192.168.5.3,192.168.5.0/24,445 53.78s
192.168.5.4,192.168.5.0/24,None 53.78s
192.168.5.5,192.168.5.0/24,135 53.78s
192.168.5.5,192.168.5.0/24,139 53.78s
192.168.5.5,192.168.5.0/24,445 53.78s
192.168.5.5,192.168.5.0/24,49152 53.78s
192.168.5.5,192.168.5.0/24,49153 53.78s
192.168.5.5,192.168.5.0/24,49154 53.78s
192.168.5.5,192.168.5.0/24,49155 53.78s
192.168.5.5,192.168.5.0/24,49156 53.78s
192.168.5.5,192.168.5.0/24,49157 53.78s
192.168.7.1,192.168.7.0/24,None 53.78s
192.168.7.121,192.168.7.0/24,135 53.78s
192.168.7.121,192.168.7.0/24,139 53.78s
192.168.7.121,192.168.7.0/24,445 53.78s
192.168.7.121,192.168.7.0/24,49152 53.78s
192.168.7.121,192.168.7.0/24,49153 53.78s
192.168.7.121,192.168.7.0/24,49154 53.78s
192.168.7.121,192.168.7.0/24,49155 53.78s
192.168.7.121,192.168.7.0/24,49156 53.78s
192.168.7.121,192.168.7.0/24,49157 53.78s
192.168.7.210,192.168.7.0/24,445 53.78s
192.168.7.249,192.168.7.0/24,22 53.78s
192.168.7.249,192.168.7.0/24,80 53.78s
192.168.7.82,192.168.7.0/24,None 53.78s
